Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01212","Cabbages","2020","2020","t","7829.57","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01251","Carrots and turnips","2020","2020","t","12172.23","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01520.01","Cassava, fresh","2020","2020","t","607.92","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01213","Cauliflowers and broccoli","2020","2020","t","4174.55","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01199.90","Cereals n.e.c.","2020","2020","t","1188.95","I","Imputed value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2020","2020","t","170","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","t","9332.93","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01232","Cucumbers and gherkins","2020","2020","t","1969.71","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2020","2020","t","35885.96","I","Imputed value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01233","Eggplants (aubergines)","2020","2020","t","429.15","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01657","Ginger, raw","2020","2020","t","8890.06","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01252","Green garlic","2020","2020","t","691","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0142","Groundnuts, excluding shelled","2020","2020","t","313.27","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01374","Hazelnuts, in shell","2020","2020","t","6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01922.01","Jute, raw or retted","2020","2020","t","342.9","I","Imputed value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01352","Kiwi fruit","2020","2020","t","28.35","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01322","Lemons and limes","2020","2020","t","115.22","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01704","Lentils, dry","2020","2020","t","90.59","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0112","Maize (corn)","2020","2020","t","40964.62","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01316","Mangoes, guavas and mangosteens","2020","2020","t","1881.22","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0118","Millet","2020","2020","t","1613.11","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01442","Mustard seed","2020","2020","t","537.81","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01653","Nutmeg, mace, cardamoms, raw","2020","2020","t","2174.85","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0117","Oats","2020","2020","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01239.01","Okra","2020","2020","t","27.35","I","Imputed value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","t","216.29","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01253.01","Onions and shallots, green","2020","2020","t","268.33","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01323","Oranges","2020","2020","t","25660.8","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01241.90","Other beans, green","2020","2020","t","3168.49","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01329","Other citrus fruit, n.e.c.","2020","2020","t","","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01359.90","Other fruits, n.e.c.","2020","2020","t","79.78","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01709.90","Other pulses n.e.c.","2020","2020","t","1155.47","I","Imputed value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","t","3002.32","I","Imputed value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01319","Other tropical fruits, n.e.c.","2020","2020","t","614.58","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2020","2020","t","8765","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01317","Papayas","2020","2020","t","205.83","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01345","Peaches and nectarines","2020","2020","t","1061.19","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01342.01","Pears","2020","2020","t","1107","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01705","Peas, dry","2020","2020","t","952.37","E","Estimated value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01242","Peas, green","2020","2020","t","749.38","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01359.01","Persimmons","2020","2020","t","206.76","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01318","Pineapples","2020","2020","t","161.71","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01346","Plums and sloes","2020","2020","t","438.69","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01510","Potatoes","2020","2020","t","45500.33","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01235","Pumpkins, squash and gourds","2020","2020","t","7917.54","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01194","Quinoa","2020","2020","t","102","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0113","Rice","2020","2020","t","54088.4","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0141","Soya beans","2020","2020","t","233.6","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01802","Sugar cane","2020","2020","t","365.74","I","Imputed value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01445","Sunflower seed","2020","2020","t","7.97","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01530","Sweet potatoes","2020","2020","t","67.27","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01550","Taro","2020","2020","t","243.53","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01234","Tomatoes","2020","2020","t","358.75","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01970","Unmanufactured tobacco","2020","2020","t","216.13","I","Imputed value",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01376","Walnuts, in shell","2020","2020","t","218.96","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01221","Watermelons","2020","2020","t","53.46","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","0111","Wheat","2020","2020","t","1623.24","A","Official figure",""
"QCL","Crops and livestock products","064","Bhutan","5510","Production","01540","Yams","2020","2020","t","56.27","E","Estimated value",""
"QCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5510","Production","01341","Apples","2020","2020","t","2750","A","Official figure",""
"QCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5510","Production","01311","Avocados","2020","2020","t","12477","A","Official figure",""
"QCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5510","Production","01312","Bananas","2020","2020","t","301162","A","Official figure",""
"QCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5510","Production","0115","Barley","2020","2020","t","47567","A","Official figure",""
"QCL","Crops and livestock products","068","Bolivia (Plurinational State of)","5510","Production","01701","Beans, dry","2020","2020","t","103256","A","Official figure",""
