REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,S2D2,MINOTHINT,1,2050,225.43242
GLOBAL,S2D1,MINOTHINT,1,2050,1139.9656
GLOBAL,S1D2,MINOTHINT,1,2050,1139.9656
GLOBAL,S1D1,MINOTHINT,1,2050,1139.9656
GLOBAL,S2D2,MINOTHINT,1,2051,389.66067
GLOBAL,S2D1,MINOTHINT,1,2051,1247.6281
GLOBAL,S1D2,MINOTHINT,1,2051,1105.4887
GLOBAL,S1D1,MINOTHINT,1,2051,1247.6281
GLOBAL,S2D2,MINOTHINT,1,2052,1355.2656
GLOBAL,S2D1,MINOTHINT,1,2052,587.68666
GLOBAL,S1D2,MINOTHINT,1,2052,1355.2656
GLOBAL,S1D1,MINOTHINT,1,2052,1037.3729
GLOBAL,S2D2,MINOTHINT,1,2053,1462.9156
GLOBAL,S2D1,MINOTHINT,1,2053,681.97414
GLOBAL,S1D2,MINOTHINT,1,2053,1072.4313
GLOBAL,S1D1,MINOTHINT,1,2053,1462.9156
GLOBAL,S1D1,LNDAGRPHLC01,27,2020,36.344236
GLOBAL,S1D1,LNDAGRPHLC01,27,2021,36.344236
GLOBAL,S2D1,LNDAGRPHLC01,27,2022,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2023,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2024,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2025,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2026,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2027,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2028,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2029,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2030,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2031,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2032,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2033,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2034,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2035,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2036,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2037,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2038,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2039,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2040,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2041,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2042,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2043,36.548335
GLOBAL,S2D2,LNDAGRPHLC01,27,2044,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2045,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2046,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2047,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2048,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2049,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2050,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2051,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2052,36.548335
GLOBAL,S2D1,LNDAGRPHLC01,27,2053,36.548335
GLOBAL,S2D1,LNDAGRPHLC03,27,2020,354.92026
GLOBAL,S2D1,LNDAGRPHLC03,27,2021,350.78654
GLOBAL,S1D1,LNDAGRPHLC03,27,2022,344.71737
GLOBAL,S1D1,LNDAGRPHLC03,27,2023,340.60673
GLOBAL,S1D1,LNDAGRPHLC03,27,2024,336.4955
GLOBAL,S1D1,LNDAGRPHLC03,27,2025,332.38575
GLOBAL,S1D1,LNDAGRPHLC03,27,2026,328.5714
GLOBAL,S1D1,LNDAGRPHLC03,27,2027,324.75696
GLOBAL,S1D1,LNDAGRPHLC03,27,2028,320.38727
GLOBAL,S1D1,LNDAGRPHLC03,27,2029,316.01703
GLOBAL,S1D1,LNDAGRPHLC03,27,2030,311.64734
GLOBAL,S1D1,LNDAGRPHLC03,27,2031,307.60587
GLOBAL,S1D1,LNDAGRPHLC03,27,2032,303.565
GLOBAL,S1D1,LNDAGRPHLC03,27,2033,299.52417
GLOBAL,S1D1,LNDAGRPHLC03,27,2034,295.48241
GLOBAL,S1D1,LNDAGRPHLC03,27,2035,287.57942
GLOBAL,S1D1,LNDAGRPHLC03,27,2036,284.39188
GLOBAL,S1D1,LNDAGRPHLC03,27,2037,281.20393
GLOBAL,S1D1,LNDAGRPHLC03,27,2038,278.01509
GLOBAL,S2D2,LNDAGRPHLC03,27,2039,276.3705
GLOBAL,S1D1,LNDAGRPHLC03,27,2040,271.63969
GLOBAL,S1D1,LNDAGRPHLC03,27,2041,268.80343
GLOBAL,S1D1,LNDAGRPHLC03,27,2042,265.96813
GLOBAL,S1D1,LNDAGRPHLC03,27,2043,262.71853
GLOBAL,S1D1,LNDAGRPHLC03,27,2044,259.46989
GLOBAL,S1D1,LNDAGRPHLC03,27,2045,256.22028
GLOBAL,S1D1,LNDAGRPHLC03,27,2046,253.42255
GLOBAL,S1D1,LNDAGRPHLC03,27,2047,249.93463
GLOBAL,S1D1,LNDAGRPHLC03,27,2048,245.65326
GLOBAL,S1D1,LNDAGRPHLC03,27,2049,241.3718
GLOBAL,S1D1,LNDAGRPHLC03,27,2050,215.2428
GLOBAL,S1D1,LNDAGRPHLC03,27,2051,215.2428
GLOBAL,S1D1,LNDAGRPHLC03,27,2052,215.2428
GLOBAL,S1D1,LNDAGRPHLC03,27,2053,215.2428
GLOBAL,S2D1,LNDAGRPHLC04,27,2020,52.677249
GLOBAL,S1D1,LNDAGRPHLC04,27,2021,50.115934
GLOBAL,S2D1,LNDAGRPHLC04,27,2022,48.118111
GLOBAL,S2D1,LNDAGRPHLC04,27,2023,45.838234
GLOBAL,S2D1,LNDAGRPHLC04,27,2024,43.558357
GLOBAL,S2D1,LNDAGRPHLC04,27,2025,41.211511
GLOBAL,S2D1,LNDAGRPHLC04,27,2026,38.98398
GLOBAL,S1D1,LNDAGRPHLC04,27,2027,36.551595
GLOBAL,S1D2,LNDAGRPHLC04,27,2028,34.336504
GLOBAL,S2D1,LNDAGRPHLC04,27,2029,32.302207
GLOBAL,S2D1,LNDAGRPHLC04,27,2030,30.074676
GLOBAL,S2D1,LNDAGRPHLC04,27,2031,28.015498
GLOBAL,S2D1,LNDAGRPHLC04,27,2032,25.955293
GLOBAL,S2D1,LNDAGRPHLC04,27,2033,23.896114
GLOBAL,S2D1,LNDAGRPHLC04,27,2034,21.836318
GLOBAL,S2D1,LNDAGRPHLC04,27,2035,19.776731
GLOBAL,S2D1,LNDAGRPHLC04,27,2036,17.914814
GLOBAL,S2D1,LNDAGRPHLC04,27,2037,16.053105
GLOBAL,S2D1,LNDAGRPHLC04,27,2038,14.191396
GLOBAL,S2D1,LNDAGRPHLC04,27,2039,12.330097
GLOBAL,S2D1,LNDAGRPHLC04,27,2040,10.467771
GLOBAL,S2D1,LNDAGRPHLC04,27,2041,8.8119381
GLOBAL,S2D1,LNDAGRPHLC04,27,2042,7.1561055
GLOBAL,S2D1,LNDAGRPHLC04,27,2043,5.500273
GLOBAL,S1D1,LNDAGRPHLC04,27,2044,3.8229717
GLOBAL,S2D1,LNDAGRPHLC04,27,2045,2.1886079
GLOBAL,S2D1,LNDAGRPHLC04,27,2046,0.76264341
GLOBAL,S1D2,LNDAGRPHLC07,27,2020,3.9586988
GLOBAL,S1D2,LNDAGRPHLC07,27,2021,3.3812794
GLOBAL,S2D2,LNDAGRPHLC07,27,2022,2.8196057
GLOBAL,S2D2,LNDAGRPHLC07,27,2023,2.2389437
GLOBAL,S2D2,LNDAGRPHLC07,27,2024,1.6582334
GLOBAL,S2D2,LNDAGRPHLC07,27,2025,1.0775714
GLOBAL,S2D2,LNDAGRPHLC07,27,2026,0.53880987
GLOBAL,S2D2,LNDAGRPHLC07,27,2035,3.0527888
GLOBAL,S2D2,LNDAGRPHLC07,27,2036,2.6024676
GLOBAL,S2D2,LNDAGRPHLC07,27,2037,2.1520982
GLOBAL,S2D2,LNDAGRPHLC07,27,2038,1.701632
GLOBAL,S2D2,LNDAGRPHLC07,27,2039,1.2512142
GLOBAL,S2D2,LNDAGRPHLC07,27,2040,0.80079645
GLOBAL,S2D2,LNDAGRPHLC07,27,2041,0.40063986
GLOBAL,S2D2,LNDAGRPHLC07,27,2050,19.056742
GLOBAL,S2D2,LNDAGRPHLC07,27,2051,19.056742
GLOBAL,S2D2,LNDAGRPHLC07,27,2052,19.056742
GLOBAL,S2D2,LNDAGRPHLC07,27,2053,19.056742
GLOBAL,S2D1,LNDAGRPHLC08,27,2020,273.09426
GLOBAL,S1D1,LNDAGRPHLC08,27,2021,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2022,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2023,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2024,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2025,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2026,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2027,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2028,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2029,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2030,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2031,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2032,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2033,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2034,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2035,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2036,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2037,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2038,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2039,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2040,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2041,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2042,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2043,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2044,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2045,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2046,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2047,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2048,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2049,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2050,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2051,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2052,271.56921
GLOBAL,S1D1,LNDAGRPHLC08,27,2053,271.56921
GLOBAL,S2D2,PWRBIOPHLXX01,1,2020,5.9823792
GLOBAL,S2D2,PWRBIOPHLXX01,1,2021,5.9823792
GLOBAL,S2D2,PWRBIOPHLXX01,1,2024,5.9823792
GLOBAL,S2D2,PWRBIOPHLXX01,1,2025,5.9823792
GLOBAL,S2D2,PWRBIOPHLXX01,1,2026,5.9823792
GLOBAL,S2D2,PWRBIOPHLXX01,1,2027,5.9823792
GLOBAL,S2D2,PWRBIOPHLXX01,1,2028,5.9823792
GLOBAL,S2D2,PWRBIOPHLXX01,1,2029,5.9823792
GLOBAL,S2D2,PWRBIOPHLXX01,1,2031,5.9823792
GLOBAL,S2D2,PWRBIOPHLXX01,1,2035,73.74
GLOBAL,S2D2,PWRBIOPHLXX01,1,2036,80.851757
GLOBAL,S2D2,PWRBIOPHLXX01,1,2038,306.4
GLOBAL,S2D2,PWRBIOPHLXX01,1,2041,5.1816346
GLOBAL,S2D2,PWRBIOPHLXX01,1,2042,33.758478
GLOBAL,S2D2,PWRBIOPHLXX01,1,2043,84.726761
GLOBAL,S2D2,PWRBIOPHLXX01,1,2044,764.0708
GLOBAL,S2D2,PWRBIOPHLXX01,1,2045,804.42219
GLOBAL,S2D2,PWRBIOPHLXX01,1,2046,207.33935
GLOBAL,S2D2,PWRBIOPHLXX01,1,2047,250.40536
GLOBAL,S2D2,PWRBIOPHLXX01,1,2048,932.15365
GLOBAL,S2D2,PWRBIOPHLXX01,1,2049,963.93002
GLOBAL,S2D2,PWRBIOPHLXX01,1,2050,1114.5905
GLOBAL,S2D2,PWRBIOPHLXX01,1,2051,1273.7643
GLOBAL,S2D2,PWRBIOPHLXX01,1,2052,146.64269
GLOBAL,S2D2,PWRBIOPHLXX01,1,2053,125.27215
GLOBAL,S2D2,PWRGEOPHLXX01,1,2020,855.71595
GLOBAL,S2D2,PWRGEOPHLXX01,1,2021,900.80082
GLOBAL,S2D2,PWRGEOPHLXX01,1,2022,928.13113
GLOBAL,S2D2,PWRGEOPHLXX01,1,2023,961.53787
GLOBAL,S2D2,PWRGEOPHLXX01,1,2024,988.96223
GLOBAL,S2D2,PWRGEOPHLXX01,1,2025,1022.3597
GLOBAL,S2D2,PWRGEOPHLXX01,1,2026,1055.9971
GLOBAL,S2D2,PWRGEOPHLXX01,1,2027,1089.6253
GLOBAL,S2D2,PWRGEOPHLXX01,1,2028,1124.1073
GLOBAL,S2D2,PWRGEOPHLXX01,1,2029,1156.8908
GLOBAL,S2D2,PWRGEOPHLXX01,1,2030,1196.5014
GLOBAL,S2D2,PWRGEOPHLXX01,1,2031,1224.5346
GLOBAL,S2D2,PWRGEOPHLXX01,1,2032,1264.5327
GLOBAL,S2D2,PWRGEOPHLXX01,1,2033,1298.5391
GLOBAL,S2D2,PWRGEOPHLXX01,1,2034,1332.5547
GLOBAL,S2D2,PWRGEOPHLXX01,1,2035,1304.8799
GLOBAL,S2D2,PWRGEOPHLXX01,1,2036,1333.5367
GLOBAL,S2D2,PWRGEOPHLXX01,1,2037,1450.1663
GLOBAL,S2D2,PWRGEOPHLXX01,1,2038,1167.4945
GLOBAL,S2D2,PWRGEOPHLXX01,1,2039,1521.7218
GLOBAL,S2D2,PWRGEOPHLXX01,1,2040,1558.9669
GLOBAL,S2D2,PWRGEOPHLXX01,1,2041,1593.5487
GLOBAL,S2D2,PWRGEOPHLXX01,1,2042,1593.5487
GLOBAL,S2D2,PWRGEOPHLXX01,1,2043,1593.5487
GLOBAL,S2D2,PWRGEOPHLXX01,1,2044,954.3394
GLOBAL,S2D2,PWRGEOPHLXX01,1,2045,954.3394
GLOBAL,S2D2,PWRGEOPHLXX01,1,2046,1593.5487
GLOBAL,S2D2,PWRGEOPHLXX01,1,2047,1593.5487
GLOBAL,S2D2,PWRGEOPHLXX01,1,2048,954.3394
GLOBAL,S2D2,PWRGEOPHLXX01,1,2049,954.3394
GLOBAL,S2D2,PWRGEOPHLXX01,1,2050,631.35704
GLOBAL,S2D2,PWRGEOPHLXX01,1,2051,354.01031
GLOBAL,S2D2,PWRGEOPHLXX01,1,2052,550.90149
GLOBAL,S2D2,PWRGEOPHLXX01,1,2053,510.66815
GLOBAL,S2D2,PWRHYDPHLXX01,1,2020,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2021,4.391384
GLOBAL,S2D2,PWRHYDPHLXX01,1,2022,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2023,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2024,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2025,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2026,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2027,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2028,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2029,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2030,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2031,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2032,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2033,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2034,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2035,4.391384
GLOBAL,S2D2,PWRHYDPHLXX01,1,2036,4.391384
GLOBAL,S2D2,PWRHYDPHLXX01,1,2037,4.391384
GLOBAL,S2D2,PWRHYDPHLXX01,1,2038,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2039,4.391384
GLOBAL,S2D2,PWRHYDPHLXX01,1,2040,4.391384
GLOBAL,S2D2,PWRHYDPHLXX01,1,2041,4.391384
GLOBAL,S2D2,PWRHYDPHLXX01,1,2042,16.440967
GLOBAL,S2D2,PWRHYDPHLXX01,1,2043,4.391384
GLOBAL,S2D2,PWRHYDPHLXX01,1,2044,4.391384
GLOBAL,S2D2,PWRHYDPHLXX01,1,2045,3.889219
GLOBAL,S2D2,PWRHYDPHLXX01,1,2046,3.889219
GLOBAL,S2D2,PWRHYDPHLXX01,1,2047,3.889219
GLOBAL,S2D2,PWRHYDPHLXX01,1,2048,3.889219
GLOBAL,S2D2,PWRHYDPHLXX01,1,2049,14.560904
GLOBAL,S2D2,PWRHYDPHLXX01,1,2050,3.889219
GLOBAL,S2D2,PWRHYDPHLXX01,1,2051,3.889219
GLOBAL,S2D2,PWRHYDPHLXX01,1,2052,14.560904
GLOBAL,S2D2,PWRHYDPHLXX01,1,2053,14.560904
GLOBAL,S2D2,PWROTHPHLXX01,2,2050,225.43242
GLOBAL,S2D2,PWROTHPHLXX01,2,2051,389.66067
GLOBAL,S2D2,PWROTHPHLXX01,2,2052,1355.2656
GLOBAL,S2D2,PWROTHPHLXX01,2,2053,1462.9156
GLOBAL,S2D2,PWRSPVPHLXX01,1,2020,0.48240765
GLOBAL,S2D2,PWRSPVPHLXX01,1,2021,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2022,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2023,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2024,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2025,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2026,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2027,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2029,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2030,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2031,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2032,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2033,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2034,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2035,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2036,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2037,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2038,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2039,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2040,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2041,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2043,0.85386243
GLOBAL,S2D2,PWRSPVPHLXX01,1,2044,0.48240765
GLOBAL,S2D2,PWRSPVPHLXX01,1,2045,0.4057414
GLOBAL,S2D2,PWRSPVPHLXX01,1,2046,0.71816302
GLOBAL,S2D2,PWRSPVPHLXX01,1,2047,0.10020879
GLOBAL,S2D2,PWRTRNPHLXX,1,2020,880.08905
GLOBAL,S2D2,PWRTRNPHLXX,1,2021,913.49579
GLOBAL,S2D2,PWRTRNPHLXX,1,2022,946.8933
GLOBAL,S2D2,PWRTRNPHLXX,1,2023,980.30004
GLOBAL,S2D2,PWRTRNPHLXX,1,2024,1013.7068
GLOBAL,S2D2,PWRTRNPHLXX,1,2025,1047.1043
GLOBAL,S2D2,PWRTRNPHLXX,1,2026,1080.7417
GLOBAL,S2D2,PWRTRNPHLXX,1,2027,1114.3698
GLOBAL,S2D2,PWRTRNPHLXX,1,2028,1147.998
GLOBAL,S2D2,PWRTRNPHLXX,1,2029,1181.6354
GLOBAL,S2D2,PWRTRNPHLXX,1,2030,1215.2635
GLOBAL,S2D2,PWRTRNPHLXX,1,2031,1249.2792
GLOBAL,S2D2,PWRTRNPHLXX,1,2032,1283.2948
GLOBAL,S2D2,PWRTRNPHLXX,1,2033,1317.3012
GLOBAL,S2D2,PWRTRNPHLXX,1,2034,1351.3169
GLOBAL,S2D2,PWRTRNPHLXX,1,2035,1385.3325
GLOBAL,S2D2,PWRTRNPHLXX,1,2036,1421.1011
GLOBAL,S2D2,PWRTRNPHLXX,1,2037,1456.8789
GLOBAL,S2D2,PWRTRNPHLXX,1,2038,1492.6566
GLOBAL,S2D2,PWRTRNPHLXX,1,2039,1528.4344
GLOBAL,S2D2,PWRTRNPHLXX,1,2040,1564.2122
GLOBAL,S2D2,PWRTRNPHLXX,1,2041,1603.9755
GLOBAL,S2D2,PWRTRNPHLXX,1,2042,1643.7481
GLOBAL,S2D2,PWRTRNPHLXX,1,2043,1683.5207
GLOBAL,S2D2,PWRTRNPHLXX,1,2044,1723.284
GLOBAL,S2D2,PWRTRNPHLXX,1,2045,1763.0566
GLOBAL,S2D2,PWRTRNPHLXX,1,2046,1805.4954
GLOBAL,S2D2,PWRTRNPHLXX,1,2047,1847.9434
GLOBAL,S2D2,PWRTRNPHLXX,1,2048,1890.3823
GLOBAL,S2D2,PWRTRNPHLXX,1,2049,1932.8303
GLOBAL,S2D2,PWRTRNPHLXX,1,2050,1975.2692
GLOBAL,S2D2,PWRTRNPHLXX,1,2051,2021.3245
GLOBAL,S2D2,PWRTRNPHLXX,1,2052,2067.3706
GLOBAL,S2D2,PWRTRNPHLXX,1,2053,2113.4168
GLOBAL,S2D2,PWRWONPHLXX01,1,2020,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2021,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2022,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2023,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2024,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2025,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2026,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2027,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2028,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2029,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2030,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2031,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2032,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2033,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2034,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2035,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2036,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2037,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2038,1.467343
GLOBAL,S2D2,PWRWONPHLXX01,1,2039,1.467343
GLOBAL,S2D2,RNWBIOPHLXX,1,2020,20.160618
GLOBAL,S2D2,RNWBIOPHLXX,1,2021,20.160618
GLOBAL,S2D2,RNWBIOPHLXX,1,2024,20.160618
GLOBAL,S2D2,RNWBIOPHLXX,1,2025,20.160618
GLOBAL,S2D2,RNWBIOPHLXX,1,2026,20.160618
GLOBAL,S2D2,RNWBIOPHLXX,1,2027,20.160618
GLOBAL,S2D2,RNWBIOPHLXX,1,2028,20.160618
GLOBAL,S2D2,RNWBIOPHLXX,1,2029,20.160618
GLOBAL,S2D2,RNWBIOPHLXX,1,2031,20.160618
GLOBAL,S2D2,RNWBIOPHLXX,1,2035,248.5038
GLOBAL,S2D2,RNWBIOPHLXX,1,2036,272.47042
GLOBAL,S2D2,RNWBIOPHLXX,1,2038,1032.568
GLOBAL,S2D2,RNWBIOPHLXX,1,2041,17.462109
GLOBAL,S2D2,RNWBIOPHLXX,1,2042,113.76607
GLOBAL,S2D2,RNWBIOPHLXX,1,2043,285.52918
GLOBAL,S2D2,RNWBIOPHLXX,1,2044,2574.9186
GLOBAL,S2D2,RNWBIOPHLXX,1,2045,2710.9028
GLOBAL,S2D2,RNWBIOPHLXX,1,2046,698.73362
GLOBAL,S2D2,RNWBIOPHLXX,1,2047,843.86607
GLOBAL,S2D2,RNWBIOPHLXX,1,2048,3141.3578
GLOBAL,S2D2,RNWBIOPHLXX,1,2049,3248.4442
GLOBAL,S2D2,RNWBIOPHLXX,1,2050,3756.1699
GLOBAL,S2D2,RNWBIOPHLXX,1,2051,4292.5857
GLOBAL,S2D2,RNWBIOPHLXX,1,2052,494.18586
GLOBAL,S2D2,RNWBIOPHLXX,1,2053,422.16715
GLOBAL,S2D2,RNWGEOPHLXX,1,2020,855.71595
GLOBAL,S2D2,RNWGEOPHLXX,1,2021,900.80082
GLOBAL,S2D2,RNWGEOPHLXX,1,2022,928.13113
GLOBAL,S2D2,RNWGEOPHLXX,1,2023,961.53787
GLOBAL,S2D2,RNWGEOPHLXX,1,2024,988.96223
GLOBAL,S2D2,RNWGEOPHLXX,1,2025,1022.3597
GLOBAL,S2D2,RNWGEOPHLXX,1,2026,1055.9971
GLOBAL,S2D2,RNWGEOPHLXX,1,2027,1089.6253
GLOBAL,S2D2,RNWGEOPHLXX,1,2028,1124.1073
GLOBAL,S2D2,RNWGEOPHLXX,1,2029,1156.8908
GLOBAL,S2D2,RNWGEOPHLXX,1,2030,1196.5014
GLOBAL,S2D2,RNWGEOPHLXX,1,2031,1224.5346
GLOBAL,S2D2,RNWGEOPHLXX,1,2032,1264.5327
GLOBAL,S2D2,RNWGEOPHLXX,1,2033,1298.5391
GLOBAL,S2D2,RNWGEOPHLXX,1,2034,1332.5547
GLOBAL,S2D2,RNWGEOPHLXX,1,2035,1304.8799
GLOBAL,S2D2,RNWGEOPHLXX,1,2036,1333.5367
GLOBAL,S2D2,RNWGEOPHLXX,1,2037,1450.1663
GLOBAL,S2D2,RNWGEOPHLXX,1,2038,1167.4945
GLOBAL,S2D2,RNWGEOPHLXX,1,2039,1521.7218
GLOBAL,S2D2,RNWGEOPHLXX,1,2040,1558.9669
GLOBAL,S2D2,RNWGEOPHLXX,1,2041,1593.5487
GLOBAL,S2D2,RNWGEOPHLXX,1,2042,1593.5487
GLOBAL,S2D2,RNWGEOPHLXX,1,2043,1593.5487
GLOBAL,S2D2,RNWGEOPHLXX,1,2044,954.3394
GLOBAL,S2D2,RNWGEOPHLXX,1,2045,954.3394
GLOBAL,S2D2,RNWGEOPHLXX,1,2046,1593.5487
GLOBAL,S2D2,RNWGEOPHLXX,1,2047,1593.5487
GLOBAL,S2D2,RNWGEOPHLXX,1,2048,954.3394
GLOBAL,S2D2,RNWGEOPHLXX,1,2049,954.3394
GLOBAL,S2D2,RNWGEOPHLXX,1,2050,631.35704
GLOBAL,S2D2,RNWGEOPHLXX,1,2051,354.01031
GLOBAL,S2D2,RNWGEOPHLXX,1,2052,550.90149
GLOBAL,S2D2,RNWGEOPHLXX,1,2053,510.66815
GLOBAL,S2D2,RNWHYDPHLXX,1,2020,16.440967
GLOBAL,S2D2,RNWHYDPHLXX,1,2021,4.391384
GLOBAL,S2D2,RNWHYDPHLXX,1,2022,16.440967
GLOBAL,S2D2,RNWHYDPHLXX,1,2023,16.440967
GLOBAL,S2D2,RNWHYDPHLXX,1,2024,16.440967
