REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2034,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2035,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2036,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2037,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2038,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2039,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2040,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2041,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2042,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2043,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2044,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2045,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2046,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2047,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2048,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2049,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2050,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2051,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2052,3.095708
GLOBAL,S2D2,LNDAGRPHLC03,30,WTRSURPHL,2053,3.095708
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2025,0.8109105451999999
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2026,2.155074194
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2027,3.498836768
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2028,4.843000357999999
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2029,6.186762932
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2030,7.53092662
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2031,8.773606114
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2033,11.25936602
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2034,12.502046199999999
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2035,13.74512622
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2036,14.868270899999999
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2037,15.991817379999999
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2038,17.115362880000003
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2039,18.23850756
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2040,19.36205404
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2041,20.36125126
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2042,21.360449459999998
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2043,22.35964668
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2045,24.3580421
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2046,25.21845172
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2047,25.42880578
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2048,24.891769699999998
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2051,23.81769852
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2052,23.81769852
GLOBAL,S2D2,LNDAGRPHLC04,3,CRPSGC,2053,23.81769852
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2025,0.910205714
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2026,2.41896083
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2027,3.9272657600000005
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2028,5.4360208100000005
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2029,6.94432574
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2030,8.4530809
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2031,9.847925230000001
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2033,12.6380639
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2034,14.032909
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2035,15.4282029
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2036,16.6888755
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2037,17.9499991
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2038,19.211121600000002
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2039,20.4717942
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2040,21.7329178
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2041,22.854465700000002
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2042,23.9760147
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2043,25.0975626
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2045,27.3406595
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2046,28.306425400000002
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2047,28.5425371
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2048,27.9397415
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2051,26.734151400000002
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2052,26.734151400000002
GLOBAL,S2D2,LNDAGRPHLC04,3,WTREVTPHL,2053,26.734151400000002
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2025,0.058749641539999994
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2026,0.15613292629999997
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2027,0.25348715359999996
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2028,0.35087043409999996
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2029,0.44822466139999995
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2030,0.545607949
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2031,0.6356388103
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2033,0.8157295789999999
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2034,0.9057604899999999
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2035,0.9958203689999999
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2036,1.077191055
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2037,1.1585908509999998
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2038,1.239990576
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2039,1.321361262
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2040,1.4027610579999998
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2041,1.4751518769999998
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2042,1.547542767
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2043,1.619933586
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2045,1.7647152949999998
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2046,1.8270510939999998
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2047,1.8422910309999998
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2048,1.8033833149999998
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2051,1.725567954
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2052,1.725567954
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRGRCPHL,2053,1.725567954
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2025,1.075697662
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2026,2.85877189
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2027,4.64131408
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2028,6.42438823
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2029,8.206930419999999
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2030,9.9900047
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2031,11.638457090000001
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2033,14.9358937
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2034,16.584347
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2035,18.2333307
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2036,19.7232165
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2037,21.2136353
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2038,22.704052800000003
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2039,24.1939386
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2040,25.6843574
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2041,27.0098231
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2042,28.3352901
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2043,29.6607558
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2045,32.3116885
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2046,33.453048200000005
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2047,33.7320893
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2048,33.0196945
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2051,31.5949062
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2052,31.5949062
GLOBAL,S2D2,LNDAGRPHLC04,3,WTRSURPHL,2053,31.5949062
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2020,10.0703486
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2021,10.2264136
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2022,10.38237915
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2023,9.3058082
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2024,10.69451045
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2025,10.84680025
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2026,10.98549985
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2027,11.1242001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2028,11.2628997
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2029,11.40159995
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2030,11.5403002
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2031,11.6684997
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2032,11.79679995
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2033,11.9250001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2034,12.053299700000002
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2035,12.18149985
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2036,12.297500150000001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2037,12.413399700000001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2038,12.529299900000002
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2039,12.6452001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2040,12.761199750000001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2041,12.86430015
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2042,12.9673999
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2043,13.0705003
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2044,13.173600050000001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2045,13.276699800000001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2046,13.365500200000001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2047,13.454299950000001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2048,13.5430997
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2049,13.631900100000001
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2050,13.720699849999999
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2051,13.720699849999999
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2052,13.720699849999999
GLOBAL,S2D2,LNDAGRPHLC04,24,CRPOTH,2053,13.720699849999999
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2020,13.63370272
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2021,13.84499072
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2022,14.056144080000001
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2023,12.59863264
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2024,14.478721839999999
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2025,14.6848988
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2026,14.872676720000001
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2027,15.06045552
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2028,15.24823344
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2029,15.43601224
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2030,15.623791040000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2031,15.79735344
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2032,15.97105224
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2033,16.14461552
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2034,16.31831344
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2035,16.49187672
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2036,16.64892328
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2037,16.80583344
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2038,16.96274448
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2039,17.11965552
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2040,17.2767012
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2041,17.41628328
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2042,17.55586448
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2043,17.69544656
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2044,17.83502776
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2045,17.97460896
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2046,18.094831040000003
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2047,18.215052240000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2048,18.335273439999998
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2049,18.45549552
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2050,18.57571672
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2051,18.57571672
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2052,18.57571672
GLOBAL,S2D2,LNDAGRPHLC04,24,WTREVTPHL,2053,18.57571672
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2020,1.285906052
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2021,1.305834352
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2022,1.325749953
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2023,1.188280124
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2024,1.365606719
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2025,1.385052955
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2026,1.402763827
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2027,1.420474782
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2028,1.4381856540000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2029,1.455896609
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2030,1.4736075640000001
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2031,1.489977654
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2032,1.5063606090000001
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2033,1.522730782
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2034,1.539113654
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2035,1.5554838270000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2036,1.570296173
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2037,1.585095654
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2038,1.5998952180000001
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2039,1.614694782
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2040,1.6295070450000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2041,1.642672173
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2042,1.655837218
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2043,1.669002346
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2044,1.6821673910000001
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2045,1.6953324360000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2046,1.7066715640000003
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2047,1.7180106090000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2048,1.729349654
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2049,1.740688782
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2050,1.752027827
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2051,1.752027827
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2052,1.752027827
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRGRCPHL,2053,1.752027827
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2020,23.239266
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2021,23.599415999999998
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2022,23.9593365
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2023,21.474942
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2024,24.6796395
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2025,25.0310775
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2026,25.351153500000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2027,25.671231
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2028,25.991307
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2029,26.3113845
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2030,26.631462000000003
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2031,26.927307
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2032,27.2233845
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2033,27.519230999999998
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2034,27.815307000000004
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2035,28.1111535
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2036,28.3788465
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2037,28.646307
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2038,28.913769000000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2039,29.181230999999997
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2040,29.448922500000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2041,29.6868465
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2042,29.924769
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2043,30.162692999999997
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2044,30.4006155
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2045,30.638538000000004
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2046,30.843462000000002
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2047,31.0483845
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2048,31.253307
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2049,31.458230999999998
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2050,31.6631535
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2051,31.6631535
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2052,31.6631535
GLOBAL,S2D2,LNDAGRPHLC04,24,WTRSURPHL,2053,31.6631535
GLOBAL,S2D2,LNDAGRPHLC04,30,WTREVTPHL,2021,1.2326514199999998
GLOBAL,S2D2,LNDAGRPHLC04,30,WTRGRCPHL,2021,0.0167288407
GLOBAL,S2D2,LNDAGRPHLC04,30,WTRSURPHL,2021,0.9685118300000001
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2020,14.576473309999999
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2021,14.800628999999999
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2022,15.024680349999999
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2023,15.248835569999999
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2024,15.47299126
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2025,3.080527533
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2026,2.444081216
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2027,16.1129583
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2028,1.171190462
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2029,16.528873989999997
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2031,16.23893851
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2032,15.84274778
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2034,15.050155759999999
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2035,17.69834961
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2036,17.8721354
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2037,18.04592119
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2038,18.219811789999998
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2039,18.393597579999998
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2040,18.567383369999998
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2041,18.722045799999997
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2042,18.87660342
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2043,19.03126538
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2044,19.185823
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2045,19.340484959999998
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2046,19.47361998
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2047,19.606755
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2048,19.739889549999997
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2049,19.87302457
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2050,20.00615912
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2051,10.011171079999999
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2052,20.00615912
GLOBAL,S2D2,LNDAGRPHLC05,8,CRPCON,2053,20.00615912
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2020,25.43129386
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2021,25.822374
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2022,26.213272099999998
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2023,26.604351419999997
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2024,26.99543156
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2025,5.374537398
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2026,4.264141695999999
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2027,28.1119698
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2028,2.043353572
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2029,28.837609939999997
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2031,28.33176506
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2032,27.64053868
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2034,26.257718559999997
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2035,30.87797166
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2036,31.1811724
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2037,31.48437314
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2038,31.78775674
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2039,32.09095748
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2040,32.39415822
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2041,32.6639948
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2042,32.93364852
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2043,33.20348428
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2044,33.473138
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2045,33.74297376
GLOBAL,S2D2,LNDAGRPHLC05,8,WTREVTPHL,2046,33.975251879999995
